epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
394,1221.66,0.00265,0.00578,0.33018,0.90942,0.8196,0.68,0.71701,0.61807,0.86782,0.72,0.76945,0.58895,0.00476,0.01051,1.0997,1.10659,0.000805465,0.000805465,0.000805465
395,1224.65,0.00283,0.00588,0.33438,0.90819,0.89947,0.68,0.74831,0.61751,0.9171,0.69333,0.7831,0.60053,0.0051,0.01093,1.05374,1.17443,0.00080497,0.00080497,0.00080497
396,1228.08,0.00283,0.00552,0.33609,0.9084,0.81804,0.73333,0.77365,0.63018,0.84176,0.76,0.81873,0.61738,0.00502,0.01075,0.95429,1.15408,0.000804475,0.000804475,0.000804475
397,1231.12,0.0027,0.00513,0.32504,0.91169,0.81052,0.74151,0.77414,0.61493,0.83965,0.76803,0.82488,0.62063,0.00546,0.01064,0.99144,1.19611,0.00080398,0.00080398,0.00080398
398,1234.08,0.0028,0.00525,0.31772,0.92977,0.82011,0.74667,0.79936,0.66494,0.85612,0.76,0.83955,0.65913,0.00482,0.01011,0.94047,1.09765,0.000803485,0.000803485,0.000803485
399,1237.04,0.00274,0.00547,0.32212,0.90636,0.83197,0.76,0.81698,0.68817,0.84656,0.77333,0.84316,0.67527,0.0042,0.01024,0.94274,0.99095,0.00080299,0.00080299,0.00080299
400,1240.07,0.0027,0.00576,0.31533,0.90147,0.81643,0.77093,0.81693,0.68628,0.83055,0.78426,0.83798,0.66939,0.0048,0.01015,0.91577,1.12919,0.000802495,0.000802495,0.000802495
401,1242.99,0.00279,0.00547,0.32866,0.92893,0.85824,0.72657,0.80904,0.68169,0.87374,0.7382,0.83472,0.68434,0.00489,0.00966,0.84393,1.14194,0.000802,0.000802,0.000802
402,1245.93,0.00276,0.00576,0.33131,0.91628,0.76769,0.77333,0.79237,0.6647,0.79417,0.8,0.84557,0.68493,0.00524,0.00917,0.82953,1.20637,0.000801505,0.000801505,0.000801505
403,1248.89,0.00281,0.00524,0.32661,0.90937,0.81316,0.77333,0.79408,0.6664,0.84137,0.8,0.84451,0.67952,0.00525,0.00925,0.80345,1.22453,0.00080101,0.00080101,0.00080101
404,1253.05,0.0027,0.00546,0.32663,0.91013,0.79575,0.77925,0.78032,0.67457,0.82294,0.80568,0.83513,0.66683,0.0046,0.00991,0.86443,1.112,0.000800515,0.000800515,0.000800515
405,1255.99,0.00282,0.00508,0.32352,0.92772,0.78796,0.74326,0.77479,0.67125,0.8162,0.76976,0.82083,0.65634,0.00466,0.01065,0.92137,1.10776,0.00080002,0.00080002,0.00080002
406,1258.93,0.00273,0.00536,0.31622,0.91524,0.81016,0.73978,0.79588,0.68716,0.82394,0.7488,0.82364,0.65968,0.00457,0.01081,0.92981,1.09477,0.000799525,0.000799525,0.000799525
407,1261.85,0.0028,0.00543,0.32423,0.91789,0.80602,0.76,0.80114,0.69353,0.82057,0.77333,0.82328,0.66366,0.00473,0.01103,0.94526,1.13017,0.00079903,0.00079903,0.00079903
408,1264.78,0.00279,0.00541,0.31707,0.89639,0.85042,0.6823,0.79535,0.68017,0.867,0.69536,0.81154,0.65496,0.00466,0.01076,0.939,1.0931,0.000798535,0.000798535,0.000798535
409,1267.72,0.00282,0.00575,0.31123,0.92186,0.85621,0.72,0.7961,0.67808,0.85621,0.72,0.79253,0.64393,0.00484,0.01054,0.96242,1.09817,0.00079804,0.00079804,0.00079804
410,1270.77,0.00287,0.00539,0.32579,0.94826,0.86888,0.68,0.78367,0.66204,0.82795,0.74667,0.81105,0.63474,0.00517,0.01024,1.03861,1.12908,0.000797545,0.000797545,0.000797545
