epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
395,543.814,0.00224,0.00439,0.27061,0.86985,0.8959,0.75953,0.83753,0.66183,0.8959,0.75953,0.85806,0.6192,0.00553,0.01409,0.8112,1.27001,0.00080497,0.00080497,0.00080497
396,545.07,0.00273,0.00564,0.29418,0.90011,0.91712,0.70588,0.80696,0.63845,0.91712,0.70588,0.82266,0.59392,0.00558,0.0142,0.86252,1.29344,0.000804475,0.000804475,0.000804475
397,546.409,0.0023,0.00512,0.27036,0.8758,0.95971,0.70083,0.78526,0.61812,0.95971,0.70083,0.79211,0.57069,0.00575,0.01442,0.92973,1.31725,0.00080398,0.00080398,0.00080398
398,547.781,0.00243,0.00504,0.28095,0.88637,0.8776,0.64706,0.72573,0.60148,0.91775,0.67647,0.76547,0.56608,0.00545,0.01457,0.95915,1.23565,0.000803485,0.000803485,0.000803485
399,549.019,0.00228,0.00498,0.27821,0.87322,0.87642,0.64706,0.72659,0.60073,0.91636,0.67647,0.7634,0.56137,0.00528,0.01487,1.0039,1.18385,0.00080299,0.00080299,0.00080299
400,550.717,0.00278,0.00467,0.33144,0.87654,0.95622,0.64264,0.75977,0.63272,1,0.67205,0.78842,0.57595,0.00516,0.01483,0.99019,1.17609,0.000802495,0.000802495,0.000802495
401,552.412,0.00239,0.00492,0.26865,0.87061,0.91099,0.67647,0.78744,0.65476,0.87723,0.70588,0.79373,0.57142,0.00487,0.01514,0.91962,1.13745,0.000802,0.000802,0.000802
402,553.992,0.00242,0.00518,0.27546,0.86785,0.898,0.64706,0.7789,0.64422,0.898,0.64706,0.76617,0.53883,0.00495,0.0157,0.8644,1.12576,0.000801505,0.000801505,0.000801505
403,555.888,0.00258,0.005,0.30257,0.89767,0.90565,0.64706,0.75098,0.62091,0.90565,0.64706,0.74049,0.51653,0.00527,0.0172,0.8582,1.11875,0.00080101,0.00080101,0.00080101
404,557.878,0.0026,0.00504,0.28114,0.90176,1,0.63598,0.75285,0.61976,1,0.63598,0.73809,0.49012,0.00532,0.0195,0.87361,1.12526,0.000800515,0.000800515,0.000800515
405,559.219,0.00293,0.00596,0.3238,0.93071,0.91283,0.61603,0.73956,0.61667,0.91283,0.61603,0.72677,0.47155,0.0056,0.02117,0.9985,1.16387,0.00080002,0.00080002,0.00080002
406,560.403,0.00249,0.00466,0.26743,0.86295,0.8392,0.64706,0.71717,0.59305,0.80106,0.61765,0.66607,0.43556,0.00552,0.02213,1.0172,1.13188,0.000799525,0.000799525,0.000799525
407,561.725,0.00261,0.00504,0.30075,0.88737,0.84955,0.67647,0.73791,0.59286,0.83978,0.61667,0.66642,0.42854,0.00562,0.02226,1.0407,1.13334,0.00079903,0.00079903,0.00079903
408,563.068,0.00249,0.00458,0.28639,0.88011,0.74808,0.69888,0.74484,0.59545,0.90276,0.55882,0.67122,0.45023,0.00584,0.02124,1.06679,1.16227,0.000798535,0.000798535,0.000798535
409,564.226,0.00252,0.00511,0.27307,0.89077,0.7003,0.73529,0.7609,0.60018,0.90465,0.55814,0.68643,0.47251,0.00587,0.02039,1.02806,1.14967,0.00079804,0.00079804,0.00079804
410,565.372,0.00259,0.00555,0.27838,0.90808,0.91239,0.61765,0.74075,0.60587,0.70166,0.67647,0.69315,0.48675,0.00576,0.01992,0.97019,1.15855,0.000797545,0.000797545,0.000797545
411,566.543,0.00239,0.00521,0.28613,0.89803,0.95184,0.58824,0.74482,0.61414,0.86655,0.64706,0.74552,0.5029,0.00564,0.01987,0.95573,1.15137,0.00079705,0.00079705,0.00079705
412,567.927,0.00265,0.00548,0.2959,0.90289,0.80415,0.72482,0.76649,0.61402,0.87181,0.67647,0.74271,0.50769,0.00547,0.02015,1.00734,1.12096,0.000796555,0.000796555,0.000796555
413,569.255,0.00274,0.00565,0.2963,0.92366,0.87888,0.70588,0.75532,0.6243,0.87888,0.70588,0.73537,0.47505,0.00514,0.02049,1.03899,1.08814,0.00079606,0.00079606,0.00079606
414,571.316,0.00287,0.00615,0.33029,0.90707,0.88867,0.70435,0.75404,0.63373,0.88867,0.70435,0.7344,0.48628,0.00501,0.01995,1.05104,1.08326,0.000795565,0.000795565,0.000795565
415,572.715,0.00256,0.00536,0.28465,0.88905,0.87691,0.70588,0.76589,0.64023,0.85263,0.64706,0.73667,0.49001,0.0051,0.01942,1.02113,1.08577,0.00079507,0.00079507,0.00079507
416,574.041,0.00245,0.00492,0.28818,0.86959,0.95812,0.67294,0.79813,0.65688,0.95094,0.64706,0.75361,0.49919,0.00548,0.01921,1.04261,1.14188,0.000794575,0.000794575,0.000794575
417,575.342,0.00246,0.00484,0.28448,0.88726,0.95107,0.67647,0.81634,0.66335,0.95107,0.67647,0.78946,0.49478,0.00542,0.01921,0.97725,1.15835,0.00079408,0.00079408,0.00079408
418,576.528,0.00248,0.00465,0.29146,0.86956,0.92121,0.73529,0.82728,0.67079,0.88854,0.70351,0.76937,0.52127,0.00541,0.01924,0.94859,1.14023,0.000793585,0.000793585,0.000793585
419,577.803,0.00236,0.00479,0.2736,0.87869,0.89815,0.79412,0.81804,0.66604,0.9539,0.67647,0.75776,0.52204,0.0054,0.01898,0.93576,1.14183,0.00079309,0.00079309,0.00079309
420,579.148,0.00249,0.00496,0.29078,0.85571,0.93054,0.78826,0.81259,0.65546,0.8612,0.7301,0.75405,0.53071,0.00557,0.01854,0.84191,1.2076,0.000792595,0.000792595,0.000792595
421,580.409,0.0024,0.00499,0.2882,0.87698,0.92747,0.79412,0.81297,0.66244,0.85857,0.73529,0.74925,0.54498,0.00534,0.01734,0.86567,1.14308,0.0007921,0.0007921,0.0007921
422,581.648,0.00273,0.00555,0.30029,0.93018,0.92886,0.79412,0.815,0.67032,0.89421,0.76471,0.77934,0.57324,0.00537,0.01586,0.83138,1.19252,0.000791605,0.000791605,0.000791605
423,582.877,0.00255,0.00482,0.28032,0.88227,0.96219,0.76471,0.8151,0.67608,0.92446,0.73529,0.77956,0.5778,0.0054,0.01457,0.86274,1.20847,0.00079111,0.00079111,0.00079111
424,584.178,0.00254,0.0047,0.26407,0.87829,0.87897,0.79412,0.81326,0.6714,0.87897,0.79412,0.81326,0.59819,0.0053,0.01385,0.90952,1.21737,0.000790615,0.000790615,0.000790615
425,585.429,0.00236,0.00464,0.27559,0.86525,0.8849,0.76471,0.8109,0.67429,0.8849,0.76471,0.8109,0.58428,0.00525,0.0135,0.95738,1.19268,0.00079012,0.00079012,0.00079012
426,586.637,0.00258,0.00571,0.28642,0.90343,0.89557,0.75692,0.80913,0.64662,0.89557,0.75692,0.80913,0.60265,0.00532,0.01351,0.93677,1.21449,0.000789625,0.000789625,0.000789625
427,587.909,0.00244,0.00489,0.27202,0.88909,0.95583,0.70588,0.80895,0.64358,0.95583,0.70588,0.80895,0.5833,0.00555,0.01394,0.97263,1.245,0.00078913,0.00078913,0.00078913
428,589.255,0.0024,0.00489,0.2664,0.88811,1,0.70123,0.81177,0.63177,1,0.70123,0.81177,0.56957,0.00556,0.01499,0.98244,1.22709,0.000788635,0.000788635,0.000788635
429,590.45,0.00257,0.00463,0.27579,0.88889,0.99589,0.70588,0.8027,0.62485,0.99589,0.70588,0.8027,0.56223,0.00583,0.0165,0.99962,1.25305,0.00078814,0.00078814,0.00078814
430,591.722,0.00238,0.00486,0.28244,0.87075,1,0.70451,0.79895,0.62622,1,0.70451,0.79895,0.52042,0.00601,0.01821,1.00615,1.26227,0.000787645,0.000787645,0.000787645
431,593.015,0.0026,0.00519,0.2926,0.88581,0.99151,0.67647,0.79091,0.62318,0.99151,0.67647,0.79091,0.4926,0.00604,0.02025,1.04657,1.23709,0.00078715,0.00078715,0.00078715
432,594.288,0.0025,0.00546,0.27725,0.88156,0.95052,0.67647,0.78662,0.63077,0.95052,0.67647,0.78662,0.46604,0.00598,0.02242,1.05742,1.21108,0.000786655,0.000786655,0.000786655
433,595.531,0.00243,0.00484,0.26323,0.86745,1,0.6458,0.77546,0.6321,1,0.6458,0.77546,0.46321,0.006,0.02402,1.01351,1.22835,0.00078616,0.00078616,0.00078616
434,596.755,0.00244,0.00511,0.28126,0.90405,0.91393,0.62487,0.76522,0.60863,0.91393,0.62487,0.76522,0.48007,0.00617,0.02507,1.09374,1.26197,0.000785665,0.000785665,0.000785665
435,598.059,0.00229,0.00477,0.25993,0.88823,0.81609,0.65271,0.75415,0.59976,0.81609,0.65271,0.75415,0.49535,0.00631,0.0248,1.19599,1.2898,0.00078517,0.00078517,0.00078517
436,599.343,0.00236,0.00519,0.27767,0.87175,0.91519,0.64706,0.74128,0.59588,0.91519,0.64706,0.74128,0.50127,0.00618,0.02441,1.25085,1.28806,0.000784675,0.000784675,0.000784675
437,601.539,0.00257,0.00513,0.30457,0.88922,0.87914,0.64706,0.74004,0.58555,0.87914,0.64706,0.74004,0.50066,0.00589,0.02364,1.31159,1.23614,0.00078418,0.00078418,0.00078418
438,602.777,0.00242,0.00505,0.2804,0.86977,0.89888,0.61765,0.72375,0.57018,0.89888,0.61765,0.72375,0.49367,0.00591,0.0225,1.35608,1.28109,0.000783685,0.000783685,0.000783685
439,604.097,0.00234,0.00514,0.27485,0.87225,0.85932,0.61765,0.72382,0.54453,0.85932,0.61765,0.72382,0.47144,0.00584,0.02152,1.40931,1.2745,0.00078319,0.00078319,0.00078319
440,605.397,0.00245,0.00508,0.27242,0.87747,0.80062,0.59062,0.71184,0.53165,0.80062,0.59062,0.71547,0.46069,0.00595,0.0203,1.48204,1.30036,0.000782695,0.000782695,0.000782695
441,606.569,0.00252,0.00579,0.27766,0.89218,0.71199,0.67647,0.72536,0.5467,0.71199,0.67647,0.72761,0.47244,0.00618,0.02006,1.42703,1.3492,0.0007822,0.0007822,0.0007822
442,607.886,0.00248,0.00496,0.27363,0.87566,0.8327,0.67647,0.76573,0.58624,0.8327,0.67647,0.76573,0.49289,0.00625,0.02073,1.2263,1.34379,0.000781705,0.000781705,0.000781705
443,609.211,0.00248,0.00507,0.26626,0.91387,0.88389,0.70588,0.80004,0.61872,0.88389,0.70588,0.80004,0.52755,0.00618,0.02223,1.10128,1.33361,0.00078121,0.00078121,0.00078121
444,610.448,0.0023,0.00518,0.27098,0.85758,0.9547,0.73529,0.81749,0.63873,0.9547,0.73529,0.81085,0.50277,0.006,0.02385,0.91218,1.34109,0.000780715,0.000780715,0.000780715
445,611.71,0.00259,0.00661,0.31486,0.88417,0.94193,0.73529,0.83055,0.64929,0.94193,0.73529,0.82904,0.48396,0.0061,0.02483,0.82843,1.39118,0.00078022,0.00078022,0.00078022
446,613.02,0.00254,0.00563,0.28708,0.86791,0.92463,0.73529,0.81756,0.64129,0.92463,0.73529,0.82863,0.45945,0.00595,0.026,0.85502,1.35267,0.000779725,0.000779725,0.000779725
447,614.358,0.00265,0.00505,0.2836,0.88309,0.95952,0.69745,0.81629,0.65128,0.91913,0.66875,0.78595,0.41996,0.00602,0.0278,0.83105,1.34992,0.00077923,0.00077923,0.00077923
448,615.7,0.00238,0.00462,0.27077,0.86724,0.88929,0.70886,0.81419,0.6331,0.78155,0.58824,0.63561,0.38117,0.00621,0.02932,0.80966,1.35987,0.000778735,0.000778735,0.000778735
449,616.932,0.00258,0.00537,0.3023,0.88658,0.88679,0.73529,0.82466,0.64464,0.74397,0.61765,0.64801,0.3942,0.00624,0.02892,0.8388,1.35937,0.00077824,0.00077824,0.00077824
450,618.23,0.00238,0.00489,0.27809,0.88809,0.92117,0.70588,0.82198,0.64358,0.87444,0.61463,0.69552,0.41155,0.00608,0.02768,0.8382,1.33404,0.000777745,0.000777745,0.000777745
451,619.52,0.00243,0.00497,0.26368,0.87769,0.9219,0.69462,0.81634,0.63488,0.8438,0.6358,0.77549,0.44378,0.0061,0.02406,0.77482,1.37448,0.00077725,0.00077725,0.00077725
452,620.821,0.0025,0.00525,0.28563,0.87112,0.91133,0.70588,0.83268,0.63466,0.87268,0.67647,0.80064,0.50403,0.00559,0.02075,0.77617,1.24733,0.000776755,0.000776755,0.000776755
453,622.153,0.00222,0.00486,0.24905,0.86831,0.88599,0.73529,0.85267,0.63088,0.85055,0.70588,0.81555,0.57298,0.00593,0.01817,0.8201,1.25922,0.00077626,0.00077626,0.00077626
